	time	[fba__A]	[C]	[fba__B1]	[fba__B2]	[model__D]	fba__R1	fba__R2	R3	update__R3	model__R4	vR3
349	34.9	10.0	0.296387764917	0.0	0.0	4.75163178675	0.0	0.0	0.0	0.000935751613945	0.0296387764917	0.000935751613945
350	35.0	10.0	0.293531243989	0.0	0.0	4.75458003162	0.0	0.0	0.0	0.000917239428401	0.0293531243989	0.000917239428401
351	35.1	10.0	0.290701328275	0.0	0.0	4.75749985668	0.0	0.0	0.0	0.00089909347609	0.0290701328275	0.00089909347609
352	35.2	10.0	0.287897788874	0.0	0.0	4.76039152673	0.0	0.0	0.0	0.000881306511693	0.0287897788874	0.000881306511693
353	35.3	10.0	0.285120398456	0.0	0.0	4.76325530429	0.0	0.0	0.0	0.000863871433227	0.0285120398456	0.000863871433227
354	35.4	10.0	0.282368931259	0.0	0.0	4.76609144962	0.0	0.0	0.0	0.000846781279209	0.0282368931259	0.000846781279209
355	35.5	10.0	0.279643163091	0.0	0.0	4.76890022071	0.0	0.0	0.0	0.000830029225881	0.0279643163091	0.000830029225881
356	35.6	10.0	0.276942871319	0.0	0.0	4.77168187334	0.0	0.0	0.0	0.000813608584478	0.0276942871319	0.000813608584478
357	35.7	10.0	0.274267834877	0.0	0.0	4.77443666106	0.0	0.0	0.0	0.000797512798563	0.0274267834877	0.000797512798563
358	35.8	10.0	0.271617834256	0.0	0.0	4.77716483523	0.0	0.0	0.0	0.000781735441406	0.0271617834256	0.000781735441406
359	35.9	10.0	0.268992651505	0.0	0.0	4.779866645	0.0	0.0	0.0	0.000766270213419	0.0268992651505	0.000766270213419
360	36.0	10.0	0.266392070224	0.0	0.0	4.78254233737	0.0	0.0	0.0	0.000751110939641	0.0266392070224	0.000751110939641
361	36.1	10.0	0.263815875567	0.0	0.0	4.78519215719	0.0	0.0	0.0	0.000736251567274	0.0263815875567	0.000736251567274
362	36.2	10.0	0.261263854231	0.0	0.0	4.78781634714	0.0	0.0	0.0	0.000721686163263	0.0261263854231	0.000721686163263
363	36.3	10.0	0.258735794459	0.0	0.0	4.7904151478	0.0	0.0	0.0	0.000707408911929	0.0258735794459	0.000707408911929
364	36.4	10.0	0.256231486031	0.0	0.0	4.79298879764	0.0	0.0	0.0	0.000693414112645	0.0256231486031	0.000693414112645
365	36.5	10.0	0.253750720262	0.0	0.0	4.79553753303	0.0	0.0	0.0	0.000679696177564	0.0253750720262	0.000679696177564
366	36.6	10.0	0.251293290001	0.0	0.0	4.79806158825	0.0	0.0	0.0	0.000666249629382	0.0251293290001	0.000666249629382
367	36.7	10.0	0.248858989619	0.0	0.0	4.80056119554	0.0	0.0	0.0	0.000653069099158	0.0248858989619	0.000653069099158
368	36.8	10.0	0.246447615011	0.0	0.0	4.80303658508	0.0	0.0	0.0	0.000640149324165	0.0246447615011	0.000640149324165
369	36.9	10.0	0.244058963588	0.0	0.0	4.80548798502	0.0	0.0	0.0	0.000627485145789	0.0244058963588	0.000627485145789
370	37.0	10.0	0.241692834274	0.0	0.0	4.80791562149	0.0	0.0	0.0	0.000615071507472	0.0241692834274	0.000615071507472
371	37.1	10.0	0.239349027499	0.0	0.0	4.81031971861	0.0	0.0	0.0	0.000602903452691	0.0239349027499	0.000602903452691
372	37.2	10.0	0.237027345196	0.0	0.0	4.81270049852	0.0	0.0	0.0	0.00059097612298	0.0237027345196	0.00059097612298
373	37.3	10.0	0.234727590792	0.0	0.0	4.8150581814	0.0	0.0	0.0	0.000579284755989	0.0234727590792	0.000579284755989
374	37.4	10.0	0.232449569206	0.0	0.0	4.81739298546	0.0	0.0	0.0	0.000567824683585	0.0232449569206	0.000567824683585
375	37.5	10.0	0.230193086842	0.0	0.0	4.81970512695	0.0	0.0	0.0	0.000556591329983	0.0230193086842	0.000556591329983
376	37.6	10.0	0.227957951585	0.0	0.0	4.82199482023	0.0	0.0	0.0	0.000545580209926	0.0227957951585	0.000545580209926
377	37.7	10.0	0.22574397279	0.0	0.0	4.82426227772	0.0	0.0	0.0	0.000534786926887	0.022574397279	0.000534786926887
378	37.8	10.0	0.223550961282	0.0	0.0	4.82650770994	0.0	0.0	0.0	0.000524207171319	0.0223550961282	0.000524207171319
379	37.9	10.0	0.221378729347	0.0	0.0	4.82873132555	0.0	0.0	0.0	0.000513836718932	0.0221378729347	0.000513836718932
380	38.0	10.0	0.219227090725	0.0	0.0	4.83093333132	0.0	0.0	0.0	0.000503671429006	0.0219227090725	0.000503671429006
381	38.1	10.0	0.217095860607	0.0	0.0	4.83311393216	0.0	0.0	0.0	0.000493707242739	0.0217095860607	0.000493707242739
382	38.2	10.0	0.214984855624	0.0	0.0	4.83527333116	0.0	0.0	0.0	0.000483940181625	0.0214984855624	0.000483940181625
383	38.3	10.0	0.212893893845	0.0	0.0	4.83741172957	0.0	0.0	0.0	0.000474366345866	0.0212893893845	0.000474366345866
384	38.4	10.0	0.210822794765	0.0	0.0	4.83952932684	0.0	0.0	0.0	0.000464981912816	0.0210822794765	0.000464981912816
385	38.5	10.0	0.208771379305	0.0	0.0	4.84162632062	0.0	0.0	0.0	0.000455783135452	0.0208771379305	0.000455783135452
386	38.6	10.0	0.206739469801	0.0	0.0	4.84370290676	0.0	0.0	0.0	0.000446766340882	0.0206739469801	0.000446766340882
387	38.7	10.0	0.204726889996	0.0	0.0	4.84575927935	0.0	0.0	0.0	0.000437927928875	0.0204726889996	0.000437927928875
388	38.8	10.0	0.202733465038	0.0	0.0	4.84779563075	0.0	0.0	0.0	0.000429264370423	0.0202733465038	0.000429264370423
389	38.9	10.0	0.200759021467	0.0	0.0	4.84981215154	0.0	0.0	0.0	0.000420772206336	0.0200759021467	0.000420772206336
390	39.0	10.0	0.198803387212	0.0	0.0	4.8518090306	0.0	0.0	0.0	0.000412448045856	0.0198803387212	0.000412448045856
391	39.1	10.0	0.196866391584	0.0	0.0	4.85378645508	0.0	0.0	0.0	0.000404288565309	0.0196866391584	0.000404288565309
392	39.2	10.0	0.194947865267	0.0	0.0	4.85574461045	0.0	0.0	0.0	0.000396290506771	0.0194947865267	0.000396290506771
393	39.3	10.0	0.193047640311	0.0	0.0	4.85768368048	0.0	0.0	0.0	0.000388450676772	0.0193047640311	0.000388450676772
394	39.4	10.0	0.191165550124	0.0	0.0	4.85960384726	0.0	0.0	0.0	0.000380765945019	0.0191165550124	0.000380765945019
395	39.5	10.0	0.189301429467	0.0	0.0	4.86150529124	0.0	0.0	0.0	0.000373233243148	0.0189301429467	0.000373233243148
396	39.6	10.0	0.187455114446	0.0	0.0	4.86338819122	0.0	0.0	0.0	0.000365849563496	0.0187455114446	0.000365849563496
397	39.7	10.0	0.185626442502	0.0	0.0	4.86525272436	0.0	0.0	0.0	0.000358611957902	0.0185626442502	0.000358611957902
398	39.8	10.0	0.183815252408	0.0	0.0	4.8670990662	0.0	0.0	0.0	0.00035151753653	0.0183815252408	0.00035151753653
399	39.9	10.0	0.182021384254	0.0	0.0	4.8689273907	0.0	0.0	0.0	0.000344563466714	0.0182021384254	0.000344563466714
400	40.0	10.0	0.18024467945	0.0	0.0	4.8707378702	0.0	0.0	0.0	0.000337746971829	0.018024467945	0.000337746971829
401	40.1	10.0	0.178484980709	0.0	0.0	4.87253067548	0.0	0.0	0.0	0.000331065330178	0.0178484980709	0.000331065330178
402	40.2	10.0	0.176742132044	0.0	0.0	4.87430597573	0.0	0.0	0.0	0.000324515873912	0.0176742132044	0.000324515873912
403	40.3	10.0	0.175015978758	0.0	0.0	4.87606393862	0.0	0.0	0.0	0.000318095987958	0.0175015978758	0.000318095987958
404	40.4	10.0	0.173306367441	0.0	0.0	4.87780473024	0.0	0.0	0.0	0.000311803108979	0.0173306367441	0.000311803108979
405	40.5	10.0	0.171613145955	0.0	0.0	4.8795285152	0.0	0.0	0.0	0.00030563472435	0.0171613145955	0.00030563472435
406	40.6	10.0	0.169936163432	0.0	0.0	4.88123545656	0.0	0.0	0.0	0.000299588371153	0.0169936163432	0.000299588371153
407	40.7	10.0	0.168275270266	0.0	0.0	4.88292571589	0.0	0.0	0.0	0.000293661635195	0.0168275270266	0.000293661635195
408	40.8	10.0	0.166630318099	0.0	0.0	4.88459945327	0.0	0.0	0.0	0.000287852150045	0.0166630318099	0.000287852150045
409	40.9	10.0	0.165001159823	0.0	0.0	4.88625682731	0.0	0.0	0.0	0.000282157596088	0.0165001159823	0.000282157596088
410	41.0	10.0	0.163387649564	0.0	0.0	4.88789799514	0.0	0.0	0.0	0.000276575699595	0.0163387649564	0.000276575699595
411	41.1	10.0	0.161789642677	0.0	0.0	4.88952311245	0.0	0.0	0.0	0.000271104231824	0.0161789642677	0.000271104231824
412	41.2	10.0	0.16020699574	0.0	0.0	4.89113233349	0.0	0.0	0.0	0.000265741008122	0.016020699574	0.000265741008122
413	41.3	10.0	0.158639566543	0.0	0.0	4.89272581107	0.0	0.0	0.0	0.000260483887057	0.0158639566543	0.000260483887057
414	41.4	10.0	0.157087214083	0.0	0.0	4.89430369661	0.0	0.0	0.0	0.00025533076956	0.0157087214083	0.00025533076956
415	41.5	10.0	0.155549798552	0.0	0.0	4.8958661401	0.0	0.0	0.0	0.000250279598091	0.0155549798552	0.000250279598091
416	41.6	10.0	0.154027181336	0.0	0.0	4.89741329015	0.0	0.0	0.0	0.000245328355814	0.0154027181336	0.000245328355814
417	41.7	10.0	0.152519225	0.0	0.0	4.898945294	0.0	0.0	0.0	0.000240475065791	0.0152519225	0.000240475065791
418	41.8	10.0	0.151025793283	0.0	0.0	4.90046229749	0.0	0.0	0.0	0.000235717790198	0.0151025793283	0.000235717790198
419	41.9	10.0	0.149546751092	0.0	0.0	4.90196444514	0.0	0.0	0.0	0.000231054629546	0.0149546751092	0.000231054629546
420	42.0	10.0	0.148081964492	0.0	0.0	4.90345188012	0.0	0.0	0.0	0.000226483721922	0.0148081964492	0.000226483721922
421	42.1	10.0	0.146631300698	0.0	0.0	4.90492474423	0.0	0.0	0.0	0.000222003242251	0.0146631300698	0.000222003242251
422	42.2	10.0	0.145194628068	0.0	0.0	4.906383178	0.0	0.0	0.0	0.000217611401563	0.0145194628068	0.000217611401563
423	42.3	10.0	0.143771816095	0.0	0.0	4.90782732062	0.0	0.0	0.0	0.000213306446279	0.0143771816095	0.000213306446279
424	42.4	10.0	0.142362735398	0.0	0.0	4.90925730999	0.0	0.0	0.0	0.000209086657514	0.0142362735398	0.000209086657514
425	42.5	10.0	0.140967257717	0.0	0.0	4.9106732827	0.0	0.0	0.0	0.000204950350386	0.0140967257717	0.000204950350386
426	42.6	10.0	0.139585255902	0.0	0.0	4.9120753741	0.0	0.0	0.0	0.000200895873346	0.0139585255902	0.000200895873346
427	42.7	10.0	0.138216603907	0.0	0.0	4.91346371826	0.0	0.0	0.0	0.00019692160752	0.0138216603907	0.00019692160752
428	42.8	10.0	0.136861176782	0.0	0.0	4.91483844798	0.0	0.0	0.0	0.000193025966057	0.0136861176782	0.000193025966057
429	42.9	10.0	0.135518850665	0.0	0.0	4.91619969484	0.0	0.0	0.0	0.000189207393503	0.0135518850665	0.000189207393503
430	43.0	10.0	0.134189502774	0.0	0.0	4.91754758917	0.0	0.0	0.0	0.000185464365175	0.0134189502774	0.000185464365175
431	43.1	10.0	0.132873011399	0.0	0.0	4.91888226008	0.0	0.0	0.0	0.000181795386553	0.0132873011399	0.000181795386553
432	43.2	10.0	0.131569255897	0.0	0.0	4.92020383548	0.0	0.0	0.0	0.000178198992682	0.0131569255897	0.000178198992682
433	43.3	10.0	0.130278116679	0.0	0.0	4.92151244207	0.0	0.0	0.0	0.000174673747592	0.0130278116679	0.000174673747592
434	43.4	10.0	0.128999475207	0.0	0.0	4.92280820537	0.0	0.0	0.0	0.000171218243719	0.0128999475207	0.000171218243719
435	43.5	10.0	0.127733213986	0.0	0.0	4.9240912497	0.0	0.0	0.0	0.000167831101345	0.0127733213986	0.000167831101345
436	43.6	10.0	0.126479216552	0.0	0.0	4.92536169823	0.0	0.0	0.0	0.000164510968051	0.0126479216552	0.000164510968051
437	43.7	10.0	0.12523736747	0.0	0.0	4.92661967296	0.0	0.0	0.0	0.000161256518168	0.012523736747	0.000161256518168
438	43.8	10.0	0.124007552324	0.0	0.0	4.92786529476	0.0	0.0	0.0	0.000158066452258	0.0124007552324	0.000158066452258
439	43.9	10.0	0.122789657707	0.0	0.0	4.92909868332	0.0	0.0	0.0	0.000154939496587	0.0122789657707	0.000154939496587
440	44.0	10.0	0.121583571217	0.0	0.0	4.93031995725	0.0	0.0	0.0	0.000151874402621	0.0121583571217	0.000151874402621
441	44.1	10.0	0.120389181448	0.0	0.0	4.93152923402	0.0	0.0	0.0	0.000148869946526	0.0120389181448	0.000148869946526
442	44.2	10.0	0.119206377985	0.0	0.0	4.93272662997	0.0	0.0	0.0	0.000145924928681	0.0119206377985	0.000145924928681
443	44.3	10.0	0.11803505139	0.0	0.0	4.93391226039	0.0	0.0	0.0	0.000143038173195	0.011803505139	0.000143038173195
444	44.4	10.0	0.116875093201	0.0	0.0	4.93508623943	0.0	0.0	0.0	0.000140208527441	0.0116875093201	0.000140208527441
445	44.5	10.0	0.115726395924	0.0	0.0	4.93624868019	0.0	0.0	0.0	0.000137434861596	0.0115726395924	0.000137434861596
446	44.6	10.0	0.114588853021	0.0	0.0	4.9373996947	0.0	0.0	0.0	0.000134716068187	0.0114588853021	0.000134716068187
447	44.7	10.0	0.113462358908	0.0	0.0	4.93853939392	0.0	0.0	0.0	0.000132051061652	0.0113462358908	0.000132051061652
448	44.8	10.0	0.112346808943	0.0	0.0	4.93966788776	0.0	0.0	0.0	0.000129438777903	0.0112346808943	0.000129438777903
449	44.9	10.0	0.111242099423	0.0	0.0	4.9407852851	0.0	0.0	0.0	0.000126878173906	0.0111242099423	0.000126878173906
450	45.0	10.0	0.110148127573	0.0	0.0	4.94189169377	0.0	0.0	0.0	0.00012436822726	0.0110148127573	0.00012436822726
451	45.1	10.0	0.109064791543	0.0	0.0	4.9429872206	0.0	0.0	0.0	0.00012190793579	0.0109064791543	0.00012190793579
452	45.2	10.0	0.107991990395	0.0	0.0	4.94407197137	0.0	0.0	0.0	0.000119496317148	0.0107991990395	0.000119496317148
453	45.3	10.0	0.106929624103	0.0	0.0	4.94514605091	0.0	0.0	0.0	0.000117132408422	0.0106929624103	0.000117132408422
454	45.4	10.0	0.105877593538	0.0	0.0	4.946209563	0.0	0.0	0.0	0.000114815265746	0.0105877593538	0.000114815265746
455	45.5	10.0	0.104835800467	0.0	0.0	4.94726261047	0.0	0.0	0.0	0.00011254396393	0.0104835800467	0.00011254396393
456	45.6	10.0	0.103804147544	0.0	0.0	4.94830529515	0.0	0.0	0.0	0.000110317596085	0.0103804147544	0.000110317596085
457	45.7	10.0	0.102782538303	0.0	0.0	4.94933771792	0.0	0.0	0.0	0.000108135273265	0.0102782538303	0.000108135273265
458	45.8	10.0	0.101770877148	0.0	0.0	4.95035997868	0.0	0.0	0.0	0.00010599612411	0.0101770877148	0.00010599612411
459	45.9	10.0	0.100769069353	0.0	0.0	4.95137217641	0.0	0.0	0.0	0.000103899294497	0.0100769069353	0.000103899294497
460	46.0	10.0	0.0997770210477	0.0	0.0	4.95237440911	0.0	0.0	0.0	0.000101843947203	0.00997770210477	0.000101843947203
461	46.1	10.0	0.098794639215	0.0	0.0	4.95336677387	0.0	0.0	0.0	9.98292615663e-05	0.0098794639215	9.98292615663e-05
462	46.2	10.0	0.0978218316827	0.0	0.0	4.95434936684	0.0	0.0	0.0	9.78544331601e-05	0.00978218316827	9.78544331601e-05
463	46.3	10.0	0.0968585071171	0.0	0.0	4.95532228328	0.0	0.0	0.0	9.59186734733e-05	0.00968585071171	9.59186734733e-05
464	46.4	10.0	0.0959045750159	0.0	0.0	4.9562856175	0.0	0.0	0.0	9.40212095933e-05	0.00959045750159	9.40212095933e-05
465	46.5	10.0	0.0949599457014	0.0	0.0	4.95723946294	0.0	0.0	0.0	9.21612838988e-05	0.00949599457014	9.21612838988e-05
466	46.6	10.0	0.0940245303142	0.0	0.0	4.95818391214	0.0	0.0	0.0	9.03381537565e-05	0.00940245303142	9.03381537565e-05
467	46.7	10.0	0.093098240806	0.0	0.0	4.95911905676	0.0	0.0	0.0	8.85510912248e-05	0.0093098240806	8.85510912248e-05
468	46.8	10.0	0.0921809899337	0.0	0.0	4.96004498757	0.0	0.0	0.0	8.67993827633e-05	0.00921809899337	8.67993827633e-05
469	46.9	10.0	0.0912726912517	0.0	0.0	4.96096179449	0.0	0.0	0.0	8.50823289481e-05	0.00912726912517	8.50823289481e-05
470	47.0	10.0	0.0903732591066	0.0	0.0	4.96186956656	0.0	0.0	0.0	8.33992441917e-05	0.00903732591066	8.33992441917e-05
471	47.1	10.0	0.0894826086297	0.0	0.0	4.96276839198	0.0	0.0	0.0	8.17494564702e-05	0.00894826086297	8.17494564702e-05
472	47.2	10.0	0.0886006557309	0.0	0.0	4.96365835811	0.0	0.0	0.0	8.01323070545e-05	0.00886006557309	8.01323070545e-05
473	47.3	10.0	0.0877273170922	0.0	0.0	4.96453955146	0.0	0.0	0.0	7.85471502473e-05	0.00877273170922	7.85471502473e-05
474	47.4	10.0	0.0868625101615	0.0	0.0	4.96541205773	0.0	0.0	0.0	7.69933531254e-05	0.00868625101615	7.69933531254e-05
475	47.5	10.0	0.0860061531459	0.0	0.0	4.96627596177	0.0	0.0	0.0	7.54702952868e-05	0.00860061531459	7.54702952868e-05
476	47.6	10.0	0.0851581650055	0.0	0.0	4.96713134765	0.0	0.0	0.0	7.39773686033e-05	0.00851581650055	7.39773686033e-05
477	47.7	10.0	0.0843184654471	0.0	0.0	4.96797829861	0.0	0.0	0.0	7.25139769773e-05	0.00843184654471	7.25139769773e-05
478	47.8	10.0	0.083486974918	0.0	0.0	4.96881689709	0.0	0.0	0.0	7.10795361042e-05	0.0083486974918	7.10795361042e-05
479	47.9	10.0	0.08266361465	0.0	0.0	4.96964722471	0.0	0.0	0.0	6.96734732388e-05	0.008266361465	6.96734732388e-05
480	48.0	10.0	0.081848306634	0.0	0.0	4.97046936224	0.0	0.0	0.0	6.82952271266e-05	0.0081848306634	6.82952271266e-05
481	48.1	10.0	0.0810409734997	0.0	0.0	4.9712833898	0.0	0.0	0.0	6.6944247711e-05	0.00810409734997	6.6944247711e-05
482	48.2	10.0	0.0802415385926	0.0	0.0	4.97208938671	0.0	0.0	0.0	6.56199955529e-05	0.00802415385926	6.56199955529e-05
483	48.3	10.0	0.0794499259681	0.0	0.0	4.97288743153	0.0	0.0	0.0	6.43219418851e-05	0.00794499259681	6.43219418851e-05
484	48.4	10.0	0.0786660603853	0.0	0.0	4.97367760207	0.0	0.0	0.0	6.30495684013e-05	0.00786660603853	6.30495684013e-05
485	48.5	10.0	0.0778898673011	0.0	0.0	4.97445997539	0.0	0.0	0.0	6.18023670494e-05	0.00778898673011	6.18023670494e-05
486	48.6	10.0	0.0771212728641	0.0	0.0	4.97523462781	0.0	0.0	0.0	6.05798398282e-05	0.00771212728641	6.05798398282e-05
487	48.7	10.0	0.0763602039092	0.0	0.0	4.97600163491	0.0	0.0	0.0	5.93814985888e-05	0.00763602039092	5.93814985888e-05
488	48.8	10.0	0.0756065879511	0.0	0.0	4.97676107156	0.0	0.0	0.0	5.82068648399e-05	0.00756065879511	5.82068648399e-05
489	48.9	10.0	0.0748603531788	0.0	0.0	4.97751301188	0.0	0.0	0.0	5.70554695561e-05	0.00748603531788	5.70554695561e-05
490	49.0	10.0	0.0741214284498	0.0	0.0	4.97825752929	0.0	0.0	0.0	5.59268529914e-05	0.00741214284498	5.59268529914e-05
491	49.1	10.0	0.0733897432843	0.0	0.0	4.97899469651	0.0	0.0	0.0	5.48205644949e-05	0.00733897432843	5.48205644949e-05
492	49.2	10.0	0.0726652278597	0.0	0.0	4.97972458556	0.0	0.0	0.0	5.37361623315e-05	0.00726652278597	5.37361623315e-05
493	49.3	10.0	0.0719478130045	0.0	0.0	4.98044726773	0.0	0.0	0.0	5.2673213505e-05	0.00719478130045	5.2673213505e-05
494	49.4	10.0	0.071237430193	0.0	0.0	4.98116281367	0.0	0.0	0.0	5.16312935855e-05	0.0071237430193	5.16312935855e-05
495	49.5	10.0	0.0705340115398	0.0	0.0	4.98187129332	0.0	0.0	0.0	5.060998654e-05	0.00705340115398	5.060998654e-05
496	49.6	10.0	0.069837489794	0.0	0.0	4.98257277596	0.0	0.0	0.0	4.96088845659e-05	0.0069837489794	4.96088845659e-05
497	49.7	10.0	0.0691477983337	0.0	0.0	4.98326733018	0.0	0.0	0.0	4.86275879285e-05	0.00691477983337	4.86275879285e-05
498	49.8	10.0	0.0684648711606	0.0	0.0	4.98395502392	0.0	0.0	0.0	4.76657048014e-05	0.00684648711606	4.76657048014e-05
499	49.9	10.0	0.0677886428949	0.0	0.0	4.98463592447	0.0	0.0	0.0	4.67228511097e-05	0.00677886428949	4.67228511097e-05
